cla_id,bf_StudentID,bf_Name,bf_sex,bf_nation,bf_BornDate,cla_Name,bf_NativePlace,Bf_ResidenceType,bf_policy,cla_term,bf_zhusu,bf_leaveSchool,bf_qinshihao
920,14196,王某某,男,汉族,2001,高三(08),浙江省永嘉县,城镇,共青团员,2018-2019-1,,,
920,14216,胡某某,男,汉族,2000,高三(08),浙江省慈溪县,城镇,共青团员,2018-2019-1,,,
920,14284,孔某某,男,汉族,2000,高三(08),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
920,14308,唐某某,男,汉族,2000,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
920,14360,李某某,男,汉族,2000,高三(08),浙江省台州市,城镇,共青团员,2018-2019-1,,,
920,14376,夏某某,男,汉族,2000,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14377,张某某,男,汉族,2001,高三(08),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
920,14190,徐某某,女,汉族,2001,高三(08),中国,城镇,共青团员,2018-2019-1,1,,408
920,14151,郑某某,女,汉族,2000,高三(08),浙江慈溪,城镇,共青团员,2018-2019-1,1,,502
920,14027,李某某,女,汉族,2000,高三(08),浙江省舟山市,城镇,共青团员,2018-2019-1,,,
920,14032,周某某,女,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14071,陈某某,女,汉族,2000,高三(08),浙江省衢州市,城镇,共青团员,2018-2019-1,,,
920,14072,赵某某,女,汉族,2000,高三(08),浙江省奉化市,城镇,共青团员,2018-2019-1,,,
920,14116,励某某,女,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14129,胡某某,女,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14164,姜某某,女,汉族,2001,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
920,14171,朱某某,女,汉族,2001,高三(08),浙江省余姚市,城镇,共青团员,2018-2019-1,,,
920,14175,柳某某,女,汉族,2000,高三(08),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
920,14203,胡某某,女,汉族,2001,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
920,14204,诸某某,女,汉族,2001,高三(08),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
920,14214,陈某某,女,汉族,2000,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14241,陈某某,女,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14269,许某某,女,汉族,2001,高三(08),浙江省象山县,城镇,共青团员,2018-2019-1,,,
920,14273,康某某,女,汉族,2000,高三(08),,城镇,共青团员,2018-2019-1,,,
920,14274,裘某某,女,汉族,2001,高三(08),浙江嵊州,城镇,共青团员,2018-2019-1,,,
920,14275,范某某,女,汉族,2001,高三(08),宁波,城镇,共青团员,2018-2019-1,,,
920,14277,傅某某,女,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,,
920,14282,毕某某,女,汉族,2001,高三(08),安徽歙县,城镇,共青团员,2018-2019-1,,,
920,14311,王某某,女,汉族,2000,高三(08),宁波市海曙区,城镇,共青团员,2018-2019-1,,,
920,14330,沈某某,女,汉族,2001,高三(08),浙江 宁波,城镇,共青团员,2018-2019-1,,,
920,14334,张某某,女,汉族,2000,高三(08),山东省鱼台县,城镇,共青团员,2018-2019-1,,,
920,14353,缪某某,女,汉族,2000,高三(08),江苏如东,城镇,共青团员,2018-2019-1,,,
920,14355,吴某某,女,汉族,2001,高三(08),江苏南京,城镇,共青团员,2018-2019-1,,,
920,14046,沈某某,女,汉族,2001,高三(08),浙江宁波,城镇,共青团员,2018-2019-1,,1,
921,13952,王某某,男,汉族,2001,高三(01),河南固始县,城镇,共青团员,2018-2019-1,1,,203
921,13982,袁某某,男,汉族,2001,高三(01),江苏东台,城镇,共青团员,2018-2019-1,1,,203
921,14188,余某某,男,汉族,2002,高三(01),浙江宁波,城镇,共青团员,2018-2019-1,1,,302
921,13950,潘某某,男,汉族,2001,高三(01),浙江宁海,城镇,共青团员,2018-2019-1,1,,303
921,13987,王某某,男,汉族,2001,高三(01),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,305
921,14212,刘某某,男,汉族,2001,高三(01),鄞州区,城镇,共青团员,2018-2019-1,1,,305
921,13999,陈某某,男,汉族,2001,高三(01),浙江省临海市,城镇,共青团员,2018-2019-1,1,,306
921,13969,周某某,男,汉族,2001,高三(01),宁波市鄞州区,城镇,少先队员,2018-2019-1,,,
921,13981,张某某,男,汉族,2000,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,13985,潘某某,男,汉族,2001,高三(01),北京市,城镇,共青团员,2018-2019-1,,,
921,13995,李某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,13996,李某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,13997,杨某某,男,汉族,2001,高三(01),汉族,城镇,共青团员,2018-2019-1,,,
921,14024,张某某,男,汉族,2001,高三(01),浙江奉化,城镇,共青团员,2018-2019-1,,,
921,14025,陆某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14039,毛某某,男,汉族,2000,高三(01),浙江宁波,城镇,共青团员,2018-2019-1,,,
921,14041,张某某,男,汉族,2001,高三(01),甘肃会宁,城镇,共青团员,2018-2019-1,,,
921,14048,严某某,男,汉族,2000,高三(01),浙江宁波,城镇,共青团员,2018-2019-1,,,
921,14083,乐某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14085,杨某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14111,朱某某,男,汉族,2000,高三(01),浙江宁波,城镇,共青团员,2018-2019-1,,,
921,14146,陈某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14218,彭某某,男,汉族,2000,高三(01),湖北省钟祥市,城镇,共青团员,2018-2019-1,,,
921,14221,吴某某,男,汉族,2000,高三(01),浙江象山,城镇,共青团员,2018-2019-1,,,
921,14237,顾某某,男,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14280,曹某某,男,汉族,2000,高三(01),江西省九江市,城镇,共青团员,2018-2019-1,,,
921,14340,徐某某,男,汉族,2001,高三(01),安徽合肥市庐,城镇,共青团员,2018-2019-1,,,
921,13954,黄某某,男,汉族,2001,高三(01),浙江杭州,城镇,共青团员,2018-2019-1,,1,
921,14148,邓某某,男,汉族,2000,高三(01),安徽省桐城县,城镇,共青团员,2018-2019-1,,1,
921,13947,李某某,女,汉族,2001,高三(01),浙江省温岭市,城镇,共青团员,2018-2019-1,1,,402
921,14030,杨某某,女,汉族,2001,高三(01),诸暨,城镇,共青团员,2018-2019-1,1,,402
921,14003,张某某,女,汉族,2000,高三(01),浙江宁海,城镇,共青团员,2018-2019-1,1,,408
921,14152,郭某某,女,汉族,2001,高三(01),浙江省温岭市,城镇,共青团员,2018-2019-1,1,,408
921,14262,孙某某,女,汉族,2000,高三(01),奉化,城镇,共青团员,2018-2019-1,1,,502
921,13951,戴某某,女,回族,2000,高三(01),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
921,13958,李某某,女,汉族,2001,高三(01),陕西省富平县,城镇,共青团员,2018-2019-1,,,
921,13962,叶某某,女,汉族,2000,高三(01),浙江松阳,城镇,共青团员,2018-2019-1,,,
921,13964,杨某某,女,汉族,2000,高三(01),浙江宁波,城镇,共青团员,2018-2019-1,,,
921,13974,梁某某,女,汉族,2000,高三(01),浙江奉化,城镇,共青团员,2018-2019-1,,,
921,13976,杨某某,女,汉族,2001,高三(01),浙江慈溪,城镇,共青团员,2018-2019-1,,,
921,13978,陈某某,女,汉族,2000,高三(01),四川,城镇,共青团员,2018-2019-1,,,
921,14005,庞某某,女,汉族,2001,高三(01),浙江省天台县,城镇,共青团员,2018-2019-1,,,
921,14021,侯某某,女,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14031,杨某某,女,汉族,2000,高三(01),宁波奉化,城镇,共青团员,2018-2019-1,,,
921,14089,孙某某,女,汉族,2001,高三(01),宁波,城镇,共青团员,2018-2019-1,,,
921,14137,励某某,女,汉族,2000,高三(01),浙江宁波,城镇,共青团员,2018-2019-1,,,
921,14142,方某某,女,汉族,2000,高三(01),浦江,城镇,共青团员,2018-2019-1,,,
922,14010,孙某某,男,汉族,2001,高三(05),河南信阳,城镇,共青团员,2018-2019-1,1,,203
922,14158,申某某,男,汉族,2001,高三(05),浙江桐庐,城镇,共青团员,2018-2019-1,1,,203
922,14350,郑某某,男,汉族,2001,高三(05),乐清,城镇,共青团员,2018-2019-1,1,,204
922,14217,潘某某,男,汉族,2001,高三(05),浙江省慈溪市,城镇,共青团员,2018-2019-1,1,,207
922,14375,高某某,男,汉族,2001,高三(05),浙江省上虞市,城镇,共青团员,2018-2019-1,1,,207
922,14049,戴某某,男,汉族,2001,高三(05),浙江奉化,城镇,共青团员,2018-2019-1,1,,304
922,13998,邱某某,男,汉族,2001,高三(05),宁波市鄞州区,城镇,共青团员,2018-2019-1,,,
922,14023,方某某,男,汉族,2000,高三(05),浙江宁波,城镇,共青团员,2018-2019-1,,,
922,14034,王某某,男,汉族,2001,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14065,严某某,男,汉族,2001,高三(05),宁波市,城镇,共青团员,2018-2019-1,,,
922,14108,顾某某,男,汉族,2001,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14192,朱某某,男,汉族,2000,高三(05),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
922,14201,林某某,男,汉族,2000,高三(05),浙江省黄岩县,城镇,共青团员,2018-2019-1,,,
922,14213,李某某,男,汉族,2001,高三(05),重庆綦江县,城镇,共青团员,2018-2019-1,,,
922,14226,叶某某,男,汉族,2001,高三(05),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
922,14235,叶某某,男,汉族,2000,高三(05),浙江宁海,城镇,共青团员,2018-2019-1,,,
922,14238,黄某某,男,汉族,2001,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14285,方某某,男,汉族,2001,高三(05),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
922,14300,陈某某,男,汉族,2000,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14303,李某某,男,汉族,2001,高三(05),辽宁,城镇,共青团员,2018-2019-1,,,
922,14306,周某某,男,汉族,2000,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14309,王某某,男,汉族,2000,高三(05),鄞州,城镇,共青团员,2018-2019-1,,,
922,14312,蔡某某,男,汉族,2001,高三(05),浙江台州,城镇,共青团员,2018-2019-1,,,
922,14314,贾某某,男,汉族,2001,高三(05),上虞,城镇,共青团员,2018-2019-1,,,
922,14338,沈某某,男,汉族,2001,高三(05),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
922,14366,李某某,男,汉族,2001,高三(05),浙江奉化,城镇,共青团员,2018-2019-1,,,
922,14367,吴某某,男,汉族,2000,高三(05),浙江宁波,城镇,共青团员,2018-2019-1,,,
922,14378,王某某,男,汉族,2000,高三(05),浙江宁波,城镇,共青团员,2018-2019-1,,,
922,14323,钱某某,女,汉族,2000,高三(05),宁波,城镇,共青团员,2018-2019-1,1,,407
922,14062,赵某某,女,汉族,2001,高三(05),浙江宁波,城镇,共青团员,2018-2019-1,,,
922,14093,赵某某,女,汉族,2001,高三(05),浙江宁波,城镇,共青团员,2018-2019-1,,,
922,14096,舒某某,女,汉族,2001,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14101,万某某,女,汉族,2000,高三(05),浙江义乌,城镇,共青团员,2018-2019-1,,,
922,14105,陈某某,女,汉族,2001,高三(05),浙江永康,城镇,共青团员,2018-2019-1,,,
922,14113,罗某某,女,汉族,2001,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14131,张某某,女,汉族,2001,高三(05),湖北省钟祥市,城镇,共青团员,2018-2019-1,,,
922,14165,童某某,女,汉族,2001,高三(05),浙江省宁海县,城镇,共青团员,2018-2019-1,,,
922,14283,霍某某,女,汉族,2001,高三(05),辽宁省葫芦岛,城镇,共青团员,2018-2019-1,,,
922,14317,杨某某,女,汉族,2001,高三(05),重庆长寿,城镇,共青团员,2018-2019-1,,,
922,14318,冯某某,女,汉族,2000,高三(05),宁波,城镇,共青团员,2018-2019-1,,,
922,14322,崔某某,女,汉族,2001,高三(05),宁波市鄞州区,城镇,共青团员,2018-2019-1,,,
922,14333,孙某某,女,汉族,2001,高三(05),湖南,城镇,共青团员,2018-2019-1,,,
922,14365,程某某,女,汉族,2001,高三(05),江西,城镇,共青团员,2018-2019-1,,,
922,14374,陈某某,女,汉族,2001,高三(05),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14205,陈某某,男,汉族,2001,高三(09),,城镇,共青团员,2018-2019-1,1,,207
923,14015,刘某某,男,汉族,2001,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14086,林某某,男,汉族,2000,高三(09),浙江鄞州,城镇,共青团员,2018-2019-1,,,
923,14160,庄某某,男,汉族,2000,高三(09),浙江舟山,城镇,共青团员,2018-2019-1,,,
923,14328,陈某某,男,汉族,2001,高三(09),浙江奉化,城镇,共青团员,2018-2019-1,,,
923,14357,王某某,男,汉族,2001,高三(09),宁波,城镇,一般,2018-2019-1,,,
923,14370,陈某某,男,汉族,2000,高三(09),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
923,14243,林某某,女,汉族,2001,高三(09),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,402
923,14198,王某某,女,汉族,2001,高三(09),四川,城镇,共青团员,2018-2019-1,1,,408
923,14008,谭某某,女,汉族,2000,高三(09),四川省邻水县,城镇,共青团员,2018-2019-1,1,,502
923,14343,张某某,女,汉族,2001,高三(09),浙江省绍兴市,城镇,共青团员,2018-2019-1,1,,504
923,13961,王某某,女,汉族,2000,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,13979,施某某,女,汉族,2000,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,13989,宁某某,女,汉族,2000,高三(09),浙江江山,城镇,共青团员,2018-2019-1,,,
923,13994,徐某某,女,汉族,2000,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,14063,黄某某,女,汉族,2001,高三(09),江西丰城,城镇,共青团员,2018-2019-1,,,
923,14076,方某某,女,汉族,2000,高三(09),浙江省东阳市,城镇,共青团员,2018-2019-1,,,
923,14077,胡某某,女,汉族,2001,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,14081,陆某某,女,汉族,2001,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,14102,陈某某,女,汉族,2001,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14117,夏某某,女,汉族,2001,高三(09),浙江奉化,城镇,共青团员,2018-2019-1,,,
923,14118,章某某,女,汉族,2001,高三(09),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
923,14119,赵某某,女,汉族,2001,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,14149,陈某某,女,汉族,2000,高三(09),,城镇,共青团员,2018-2019-1,,,
923,14154,褚某某,女,汉族,2001,高三(09),浙江天台县,城镇,共青团员,2018-2019-1,,,
923,14166,阮某某,女,汉族,2001,高三(09),浙江省上虞市,城镇,共青团员,2018-2019-1,,,
923,14167,张某某,女,汉族,2001,高三(09),浙江象山,城镇,共青团员,2018-2019-1,,,
923,14172,汪某某,女,汉族,2000,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14176,温某某,女,汉族,2000,高三(09),湖北省宜昌市,城镇,共青团员,2018-2019-1,,,
923,14228,林某某,女,汉族,2001,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14231,陆某某,女,汉族,2000,高三(09),宁波市,城镇,共青团员,2018-2019-1,,,
923,14233,吴某某,女,汉族,2000,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14263,郭某某,女,汉族,2000,高三(09),湖南南县,城镇,共青团员,2018-2019-1,,,
923,14264,陈某某,女,汉族,2001,高三(09),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
923,14265,薛某某,女,朝鲜族,2000,高三(09),陕西,城镇,共青团员,2018-2019-1,,,
923,14289,叶某某,女,汉族,2000,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
923,14331,华某某,女,汉族,2001,高三(09),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
923,14346,姚某某,女,汉族,2001,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14359,王某某,女,汉族,2001,高三(09),河南省荥阳市,城镇,共青团员,2018-2019-1,,,
923,14363,钱某某,女,汉族,2000,高三(09),浙江宁波,城镇,共青团员,2018-2019-1,,,
923,14372,张某某,女,汉族,2001,高三(09),宁波,城镇,共青团员,2018-2019-1,,,
924,14140,王某某,男,汉族,2001,高三(06),安徽望江,城镇,共青团员,2018-2019-1,1,,301
924,14173,朱某某,男,汉族,2000,高三(06),浙江省温岭市,城镇,共青团员,2018-2019-1,1,,301
924,14141,罗某某,男,汉族,2001,高三(06),陕西省西安市,城镇,共青团员,2018-2019-1,1,,304
924,13685,毛某某,男,汉族,2000,高三(06),宁波,城镇,共青团员,2018-2019-1,,,
924,14017,洪某某,男,汉族,2000,高三(06),福建晋江,城镇,共青团员,2018-2019-1,,,
924,14038,傅某某,男,汉族,2001,高三(06),宁波,城镇,共青团员,2018-2019-1,,,
924,14056,杨某某,男,汉族,2000,高三(06),浙江宁波,城镇,一般,2018-2019-1,,,
924,14074,周某某,男,汉族,2001,高三(06),汉族,城镇,共青团员,2018-2019-1,,,
924,14094,蒋某某,男,汉族,2001,高三(06),宁波,城镇,共青团员,2018-2019-1,,,
924,14104,莫某某,男,汉族,2001,高三(06),浙江宁波,城镇,共青团员,2018-2019-1,,,
924,14134,郑某某,男,汉族,2001,高三(06),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
924,14161,柳某某,男,汉族,2001,高三(06),宁波,城镇,共青团员,2018-2019-1,,,
924,14182,宣某某,男,汉族,2001,高三(06),鄞州区,城镇,共青团员,2018-2019-1,,,
924,14194,朱某某,男,汉族,2000,高三(06),浙江省海宁,城镇,共青团员,2018-2019-1,,,
924,14230,高某某,男,汉族,2000,高三(06),上海市崇明县,城镇,共青团员,2018-2019-1,,,
924,14325,袁某某,男,汉族,2001,高三(06),宁波,城镇,共青团员,2018-2019-1,,,
924,14335,王某某,男,汉族,2000,高三(06),江西省上饶市,城镇,共青团员,2018-2019-1,,,
924,13599,曹某某,男,汉族,,高三(06),,城镇,共青团员,2018-2019-1,, ,
924,14369,夏某某,男,汉族,2001,高三(06),余姚,城镇,共青团员,2018-2019-1,,1,
924,14351,石某某,女,汉族,2001,高三(06),江苏省邳州市,城镇,共青团员,2018-2019-1,1,,403
924,14055,符某某,女,汉族,2001,高三(06),浙江余姚,城镇,共青团员,2018-2019-1,1,,404
924,14169,查某某,女,汉族,2001,高三(06),安徽安庆,城镇,共青团员,2018-2019-1,1,,404
924,14220,唐某某,女,汉族,2000,高三(06),浙江宁波,城镇,共青团员,2018-2019-1,1,,404
924,13992,施某某,女,汉族,2000,高三(06),浙江萧山,城镇,共青团员,2018-2019-1,1,,504
924,14449,傅某某,女,汉族,2001,高三(06),宁波,城镇,共青团员,2018-2019-1,1,,504
924,13960,谢某某,女,汉族,2000,高三(06),浙江省鄞州区,城镇,共青团员,2018-2019-1,,,
924,14028,王某某,女,汉族,2000,高三(06),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
924,14042,江某某,女,汉族,2000,高三(06),浙江省临海市,城镇,共青团员,2018-2019-1,,,
924,14070,周某某,女,汉族,2000,高三(06),宁波,城镇,共青团员,2018-2019-1,,,
924,14078,孙某某,女,汉族,2000,高三(06),浙江鄞县,城镇,共青团员,2018-2019-1,,,
924,14080,陈某某,女,汉族,2000,高三(06),浙江宁波,城镇,共青团员,2018-2019-1,,,
924,14088,梁某某,女,汉族,2001,高三(06),安徽省天长市,城镇,共青团员,2018-2019-1,,,
924,14127,王某某,女,汉族,2000,高三(06),吉林省,城镇,共青团员,2018-2019-1,,,
924,14138,蔡某某,女,汉族,2001,高三(06),浙江杭州,城镇,共青团员,2018-2019-1,,,
924,14147,奚某某,女,汉族,2001,高三(06),浙江省临海市,城镇,共青团员,2018-2019-1,,,
924,14162,余某某,女,汉族,2001,高三(06),浙江宁波,城镇,共青团员,2018-2019-1,,,
924,14180,沈某某,女,汉族,2000,高三(06),浙江省义乌市,城镇,共青团员,2018-2019-1,,,
924,14199,陈某某,女,汉族,2001,高三(06),湖北省鄂州市,城镇,共青团员,2018-2019-1,,,
924,14242,周某某,女,汉族,2000,高三(06),浙江,城镇,共青团员,2018-2019-1,,,
924,14248,周某某,女,汉族,2001,高三(06),浙江宁波,城镇,共青团员,2018-2019-1,,,
924,14268,沈某某,女,汉族,2001,高三(06),安徽石台,城镇,共青团员,2018-2019-1,,,
924,14272,江某某,女,汉族,2000,高三(06),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
924,14292,毛某某,女,汉族,2000,高三(06),浙江宁波,城镇,共青团员,2018-2019-1,,,
924,14336,孙某某,女,汉族,2001,高三(06),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
925,13564,吴某某,男,汉族,2000,高三(10),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,205
925,14000,陈某某,男,汉族,2000,高三(10),鄞州,城镇,共青团员,2018-2019-1,,,
925,14197,俞某某,男,汉族,2000,高三(10),舟山市岱山县,城镇,共青团员,2018-2019-1,,,
925,14227,周某某,男,汉族,2000,高三(10),宁波,城镇,共青团员,2018-2019-1,,,
925,14294,翁某某,男,汉族,2000,高三(10),浙江宁波,城镇,共青团员,2018-2019-1,,,
925,14354,胡某某,男,汉族,2001,高三(10),慈溪,城镇,共青团员,2018-2019-1,,,
925,14452,陈某某,男,汉族,,高三(10),,城镇,共青团员,2018-2019-1,,1,
925,13990,严某某,女,汉族,2001,高三(10),慈溪市,城镇,共青团员,2018-2019-1,1,,406
925,14047,陈某某,女,汉族,2001,高三(10),浙江余姚,城镇,共青团员,2018-2019-1,1,,406
925,14255,尚某某,女,汉族,2001,高三(10),舟山定海,城镇,共青团员,2018-2019-1,1,,406
925,14254,陈某某,女,汉族,2001,高三(10),慈溪,城镇,共青团员,2018-2019-1,1,,503
925,13973,张某某,女,汉族,2001,高三(10),浙江象山,城镇,共青团员,2018-2019-1,,,
925,13984,李某某,女,汉族,2000,高三(10),安徽阜阳,城镇,共青团员,2018-2019-1,,,
925,14004,李某某,女,汉族,2000,高三(10),浙江永康,城镇,共青团员,2018-2019-1,,,
925,14019,包某某,女,汉族,2000,高三(10),宁波,城镇,一般,2018-2019-1,,,
925,14029,朱某某,女,汉族,2001,高三(10),浙江武义,城镇,共青团员,2018-2019-1,,,
925,14087,姚某某,女,汉族,2001,高三(10),,城镇,共青团员,2018-2019-1,,,
925,14115,孙某某,女,汉族,2000,高三(10),安徽安庆,城镇,共青团员,2018-2019-1,,,
925,14121,冯某某,女,汉族,2000,高三(10),汉族,城镇,共青团员,2018-2019-1,,,
925,14358,朱某某,女,汉族,2000,高三(10),宁波,城镇,共青团员,2018-2019-1,,,
925,14143,章某某,女,汉族,2001,高三(10),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
925,14150,纪某某,女,汉族,2001,高三(10),福建福鼎,城镇,共青团员,2018-2019-1,,,
925,14155,张某某,女,汉族,2001,高三(10),安微合肥,城镇,共青团员,2018-2019-1,,,
925,14163,孟某某,女,汉族,2000,高三(10),浙江余姚,城镇,共青团员,2018-2019-1,,,
925,14185,范某某,女,汉族,2002,高三(10),陕西省,城镇,共青团员,2018-2019-1,,,
925,14186,黄某某,女,汉族,2000,高三(10),广东省,城镇,共青团员,2018-2019-1,,,
925,14215,胡某某,女,汉族,2000,高三(10),宁波,城镇,共青团员,2018-2019-1,,,
925,14224,虞某某,女,汉族,2001,高三(10),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
925,14225,沈某某,女,汉族,2000,高三(10),浙江奉化,城镇,共青团员,2018-2019-1,,,
925,14229,周某某,女,汉族,2001,高三(10),浙江象山,城镇,共青团员,2018-2019-1,,,
925,14250,徐某某,女,汉族,2001,高三(10),浙江省天台县,城镇,共青团员,2018-2019-1,,,
925,14256,钱某某,女,汉族,2001,高三(10),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
925,14261,任某某,女,汉族,2001,高三(10),浙江奉化,城镇,一般,2018-2019-1,,,
925,14271,郑某某,女,汉族,2000,高三(10),鄞州区高桥镇,城镇,共青团员,2018-2019-1,,,
925,14298,孙某某,女,汉族,2000,高三(10),浙江宁波象山,城镇,共青团员,2018-2019-1,,,
925,14316,张某某,女,汉族,2001,高三(10),浙江宁波,城镇,共青团员,2018-2019-1,,,
925,14329,兰某某,女,苗族,2002,高三(10),贵州省瓮安县,城镇,共青团员,2018-2019-1,,,
925,14332,陈某某,女,汉族,2001,高三(10),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
925,14341,张某某,女,汉族,2001,高三(10),江苏省邗江县,城镇,共青团员,2018-2019-1,,,
925,14345,包某某,女,汉族,2001,高三(10),浙江省宁波市,城镇,共青团员,2018-2019-1,,,
925,14450,陈某某,女,汉族,2001,高三(10),宁波,城镇,一般,2018-2019-1,,,
925,14379,何某某,女,汉族,2001,高三(10),台湾台北,城镇,共青团员,2018-2019-1,,1,
925,14189,杜某某,女,汉族,2000,高三(10),浙江慈溪,城镇,共青团员,2018-2019-1,,1,
925,14239,马某某,女,回族,2000,高三(10),湖南邵阳,城镇,共青团员,2018-2019-1,,1,
925,14451,唐某某,女,汉族,,高三(10),,城镇,共青团员,2018-2019-1,,1,
926,15648,毕某某,男,汉族,2003,东-高一(01),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,301
926,15656,陈某某,男,汉族,2003,东-高一(01),浙江义乌,城镇,共青团员,2018-2019-1,1,,301
926,15674,丁某某,男,汉族,2003,东-高一(01),湖北,城镇,共青团员,2018-2019-1,1,,301
926,15677,董某某,男,苗族,2003,东-高一(01),四川省永川市,城镇,共青团员,2018-2019-1,1,,301
926,15697,胡某某,男,汉族,2003,东-高一(01),江西省吉安市,城镇,共青团员,2018-2019-1,1,,303
926,15706,黄某某,男,汉族,2003,东-高一(01),浙江宁波,城镇,共青团员,2018-2019-1,1,,303
926,15716,赖某某,男,汉族,2002,东-高一(01),浙江象山,城镇,共青团员,2018-2019-1,1,,303
926,15722,李某某,男,汉族,2002,东-高一(01),浙江省舟山市,城镇,共青团员,2018-2019-1,1,,303
926,15743,刘某某,男,汉族,2002,东-高一(01),浙江天台,城镇,共青团员,2018-2019-1,1,,305
926,15756,毛某某,男,汉族,2003,东-高一(01),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,305
926,15762,潘某某,男,汉族,2003,东-高一(01),宁波,城镇,共青团员,2018-2019-1,1,,305
926,15767,裘某某,男,汉族,2002,东-高一(01),浙江奉化,城镇,共青团员,2018-2019-1,1,,305
926,15788,陶某某,男,汉族,2002,东-高一(01),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,305
926,15769,任某某,男,汉族,2002,东-高一(01),安徽省界首市,城镇,共青团员,2018-2019-1,1,,306
926,15773,沈某某,男,汉族,2003,东-高一(01),浙江宁波,城镇,共青团员,2018-2019-1,1,,306
926,15805,王某某,男,汉族,2003,东-高一(01),宁波市海曙区,城镇,共青团员,2018-2019-1,1,,306
926,15824,徐某某,男,汉族,,东-高一(01),,城镇,共青团员,2018-2019-1,1,,306
926,15837,叶某某,男,汉族,2002,东-高一(01),浙江省宁波市,城镇,共青团员,2018-2019-1,1,,307
